Date Time,Open,Close,High,Low,Volume,Smoothed_Close,Predicted,DirectionMatch,Diff_pred,GainLoss,CumulativeGainLoss,finbert_sentiment_score
2023-12-28 14:30:00+00:00,106.01,106.25,106.61,105.58,5689100,105.75240707530055,115.78244018554688,1.0,9.532,0.31,-18.74999999999995,-0.9592044949531556
2023-12-29 14:30:00+00:00,106.6,105.43,106.92,104.78,6899700,105.15986172496972,116.00384521484376,0.0,10.574,0.82,-17.92999999999995,0.5330609083175659
2024-01-02 14:30:00+00:00,104.52,104.06,104.68,102.44,9597500,104.38540923600104,115.8824462890625,1.0,11.822,-1.37,-19.29999999999995,0.0
2024-01-03 14:30:00+00:00,103.3,102.46,103.38,101.74,9455600,103.60228846591524,115.41858673095705,1.0,12.959,-1.6,-20.899999999999952,0.0
2024-01-04 14:30:00+00:00,102.77,102.59,103.36,102.4,6822300,102.9808564597324,114.69274139404295,0.0,12.103,-0.13,-21.02999999999995,0.0
2024-01-05 14:30:00+00:00,102.53,102.73,103.72,102.29,6133800,102.82301052728543,113.8519287109375,0.0,11.122,-0.14,-21.169999999999952,0.7708693742752075
2024-01-08 14:30:00+00:00,102.94,104.66,104.77,102.13,7038700,103.01124728170733,113.13858032226562,0.0,8.479,-1.93,-23.09999999999995,0.0
2024-01-09 14:30:00+00:00,103.85,103.63,104.48,103.29,6725200,103.29512320629244,112.70684814453124,1.0,9.077,-1.03,-24.12999999999996,0.0
2024-01-10 14:30:00+00:00,103.09,103.92,104.07,102.72,7270500,103.83806115565346,112.56485748291016,0.0,8.645,-0.29,-24.419999999999952,0.0
2024-01-11 14:30:00+00:00,104.35,104.77,104.84,103.54,6119000,104.70863584941624,112.74519348144533,1.0,7.975,0.85,-23.56999999999995,0.667029619216919
2024-01-12 14:30:00+00:00,105.1,106.6,106.7,104.97,9703800,105.78867482784796,113.2817153930664,1.0,6.682,1.83,-21.739999999999952,-0.939399242401123
2024-01-16 14:30:00+00:00,106.41,106.57,106.66,105.42,7547200,107.0225808928312,114.1517333984375,0.0,7.582,0.03,-21.70999999999995,-0.6917977333068848
2024-01-17 14:30:00+00:00,106.46,106.43,107.5,105.68,7771500,108.2626842254268,115.30982971191406,0.0,8.88,0.14,-21.56999999999995,0.0
2024-01-18 14:30:00+00:00,106.99,108.7,108.88,106.62,10362300,109.2766216629243,116.65972900390624,1.0,7.96,2.27,-19.29999999999995,0.8958171010017395
2024-01-19 14:30:00+00:00,109.32,109.67,110.22,109.02,11163800,110.1560526138883,118.0722427368164,1.0,8.402,0.97,-18.329999999999952,-0.6903418898582458
2024-01-22 14:30:00+00:00,110.06,110.1,110.69,109.27,7485300,111.05973462170178,119.50186920166016,1.0,9.402,0.43,-17.899999999999952,0.9361078143119812
2024-01-23 14:30:00+00:00,110.29,111.83,112.68,109.56,9185900,111.87665031332568,120.84552001953124,1.0,9.016,1.73,-16.169999999999952,0.0
2024-01-24 14:30:00+00:00,113.42,114.31,115.42,113.33,11702700,112.56973963366153,122.07972717285156,1.0,7.77,2.48,-13.689999999999952,0.0
2024-01-25 14:30:00+00:00,114.89,115.0,116.18,114.35,8877200,113.17299136853964,123.18128967285156,1.0,8.181,0.69,-12.999999999999952,-0.7616279125213623
2024-01-26 14:30:00+00:00,114.64,114.64,115.48,114.27,5541800,113.66349755068252,124.15123748779295,0.0,9.511,0.36,-12.639999999999953,0.0
2024-01-29 14:30:00+00:00,114.19,113.75,114.59,113.01,7014400,114.11123997554076,124.96366119384766,0.0,11.214,0.89,-11.749999999999952,-0.4345667064189911
2024-01-30 14:30:00+00:00,113.36,114.16,114.4,112.63,8231900,114.62488608552596,125.58943176269533,1.0,11.429,0.41,-11.339999999999952,0.0
2024-01-31 14:30:00+00:00,113.81,111.7,114.27,111.67,7386700,115.11545092969828,126.16798400878906,0.0,14.468,2.46,-8.879999999999953,0.903031289577484
