Date Time,Open,Close,High,Low,Volume,Smoothed_Close,Predicted,DirectionMatch,Diff_pred,GainLoss,CumulativeGainLoss,finbert_sentiment_score
2024-03-22 13:30:00+00:00,194.52,195.35,195.95,193.72,533300,192.5456251708709,207.43283081054688,1.0,12.083,0.54,27.630000000000123,0.0
2024-03-25 13:30:00+00:00,195.15,195.28,196.24,194.78,419500,193.84198784081025,207.8093719482422,0.0,12.529,0.07,27.700000000000124,0.0
2024-03-26 13:30:00+00:00,197.68,196.66,198.56,196.58,556900,195.0578552622661,208.50526428222656,1.0,11.845,1.38,29.080000000000123,0.0
2024-03-27 13:30:00+00:00,199.2,197.09,199.29,196.28,852700,196.0283844824964,209.40773010253903,1.0,12.318,0.43,29.51000000000012,-0.9667177200317384
2024-03-28 13:30:00+00:00,195.49,195.03,196.3,194.5,376200,196.4352152200249,210.3759613037109,0.0,15.346,2.06,31.57000000000012,-0.97030770778656
2024-04-01 13:30:00+00:00,196.37,196.03,197.02,195.38,554200,196.3081229961948,211.2115478515625,1.0,15.182,1.0,32.57000000000012,0.0
2024-04-02 13:30:00+00:00,192.33,192.12,192.55,190.33,644900,195.84439802588253,211.7774200439453,0.0,19.657,3.91,36.48000000000012,0.0
2024-04-03 13:30:00+00:00,190.96,193.24,193.58,190.87,870000,194.78726971439835,212.0446014404297,1.0,18.805,1.12,37.60000000000012,0.0
2024-04-04 13:30:00+00:00,193.22,191.03,194.02,191.03,1249400,192.948452895374,211.9296875,1.0,20.9,-2.21,35.390000000000114,0.0
2024-04-05 13:30:00+00:00,191.41,191.82,193.23,190.95,639300,190.6253226058878,211.3168182373047,0.0,19.497,-0.79,34.600000000000115,0.5987548232078552
2024-04-08 13:30:00+00:00,192.78,191.63,193.46,191.59,519600,188.1546156269036,210.21153259277344,1.0,18.582,-0.19,34.41000000000012,0.0
2024-04-09 13:30:00+00:00,189.8,187.89,190.13,186.71,995400,185.78243461902616,208.73196411132807,1.0,20.842,-3.74,30.670000000000115,0.0
2024-04-10 13:30:00+00:00,184.88,184.22,185.83,183.5,682400,183.9493940671816,207.04507446289065,1.0,22.825,-3.67,27.00000000000012,0.8889303207397461
2024-04-11 13:30:00+00:00,183.98,185.67,185.97,181.99,1037200,182.5708307247998,205.40689086914065,0.0,19.737,-1.45,25.550000000000114,0.8196578621864319
2024-04-12 13:30:00+00:00,181.59,180.78,182.75,180.57,987000,181.366431500928,203.983139038086,1.0,23.203,-4.89,20.66000000000012,0.0
2024-04-15 13:30:00+00:00,184.17,180.23,184.45,180.2,529700,180.64685732702503,202.79754638671875,1.0,22.568,-0.55,20.11000000000012,0.0
2024-04-16 13:30:00+00:00,181.5,180.56,182.34,180.13,799400,180.6140482665488,201.9398193359375,0.0,21.38,-0.33,19.780000000000115,0.0
2024-04-17 13:30:00+00:00,181.76,179.94,181.76,179.23,489600,181.02742404807745,201.5316619873047,1.0,21.592,-0.62,19.16000000000012,-0.816171407699585
2024-04-18 13:30:00+00:00,179.91,178.64,180.83,178.08,1502900,181.66896123046504,201.58319091796875,0.0,22.943,1.3,20.460000000000115,0.0
2024-04-19 13:30:00+00:00,178.21,175.77,178.63,175.08,954100,182.31880936968696,202.0153961181641,0.0,26.245,2.87,23.33000000000012,-0.87303626537323
2024-04-22 13:30:00+00:00,176.59,178.18,178.99,176.14,1062900,182.575509054616,202.69119262695312,1.0,24.511,2.41,25.74000000000012,0.0
2024-04-23 13:30:00+00:00,184.83,188.01,188.25,184.82,1649200,182.61644453512625,203.3813018798828,1.0,15.371,9.83,35.570000000000114,0.8594979643821716
2024-04-24 13:30:00+00:00,188.53,188.07,189.27,186.61,1188900,182.8000994342705,203.9618530273437,1.0,15.892,0.06,35.63000000000012,-0.950246274471283
2024-04-25 13:30:00+00:00,181.37,185.09,185.27,180.16,1557100,182.9127536469205,204.45968627929688,0.0,19.37,2.98,38.61000000000011,-0.7729096412658691
2024-04-26 13:30:00+00:00,185.69,186.18,186.87,185.58,920900,182.87025308829453,204.84768676757807,1.0,18.668,1.09,39.70000000000012,-0.9336562156677246
2024-04-29 13:30:00+00:00,184.77,183.77,184.85,183.07,476700,182.8072677419772,205.08181762695312,0.0,21.312,2.41,42.11000000000011,-0.6854074597358704
2024-04-30 13:30:00+00:00,182.65,181.21,183.46,180.92,773200,182.7544341093568,205.1766052246093,0.0,23.967,2.56,44.67000000000012,-0.9583917260169984
2024-05-01 13:30:00+00:00,181.7,180.07,183.43,179.15,622200,182.88854192875843,205.16815185546875,1.0,25.098,-1.14,43.53000000000012,-0.7021759748458862
2024-05-02 13:30:00+00:00,181.49,180.64,181.64,179.71,731400,183.4855890429312,205.147705078125,0.0,24.508,-0.57,42.96000000000012,0.0
2024-05-03 13:30:00+00:00,183.61,183.45,184.26,182.83,377200,184.39665870447985,205.2836303710937,1.0,21.834,2.81,45.77000000000012,-0.5194752216339111
2024-05-06 13:30:00+00:00,183.99,185.41,185.47,183.72,419200,185.3926132137275,205.6630706787109,1.0,20.253,1.96,47.73000000000012,-0.9363939166069032
2024-05-07 13:30:00+00:00,187.04,187.54,188.31,186.65,483600,186.5700845689657,206.2708435058593,1.0,18.731,2.13,49.86000000000012,0.0
2024-05-08 13:30:00+00:00,188.89,190.31,190.37,188.64,907600,187.92348598573776,207.11309814453125,1.0,16.803,2.77,52.63000000000012,0.0
2024-05-09 13:30:00+00:00,190.41,191.99,192.03,190.18,652600,189.3497621451144,208.18649291992188,1.0,16.196,1.68,54.31000000000012,0.541657030582428
2024-05-10 13:30:00+00:00,189.7,190.05,190.69,189.41,541800,190.8050342891541,209.4535369873047,0.0,19.404,1.94,56.25000000000012,-0.96204274892807
2024-05-13 13:30:00+00:00,190.91,189.96,191.2,189.71,356200,192.12460329735924,210.8717193603516,0.0,20.912,0.09,56.34000000000013,0.0
2024-05-14 13:30:00+00:00,189.15,189.7,189.93,188.53,495700,193.0853669390985,212.3469390869141,0.0,22.647,0.26,56.60000000000012,0.0
2024-05-15 13:30:00+00:00,189.98,192.44,192.45,189.84,528300,193.7105675764064,213.72409057617188,1.0,21.284,2.74,59.34000000000013,0.0
2024-05-16 13:30:00+00:00,192.55,190.67,192.91,190.64,855300,194.0555069411332,214.8943328857422,0.0,24.224,1.77,61.11000000000013,0.0
2024-05-17 13:30:00+00:00,191.12,192.8,193.09,190.8,570000,193.9828291230674,215.8067779541016,1.0,23.007,2.13,63.24000000000013,0.838370680809021
2024-05-20 13:30:00+00:00,194.14,195.3,195.75,193.85,701800,193.40786968422785,216.39588928222656,1.0,21.096,2.5,65.74000000000012,-0.9018781781196594
2024-05-21 13:30:00+00:00,195.19,194.72,195.81,194.59,843000,192.4846334723334,216.6054229736328,0.0,21.885,0.58,66.32000000000012,0.0
2024-05-22 13:30:00+00:00,194.0,193.91,195.08,193.63,540800,191.40950035628344,216.4427185058593,1.0,22.533,-0.81,65.51000000000012,-0.9564833641052246
2024-05-23 13:30:00+00:00,196.75,195.02,196.99,193.97,844100,190.33009262680136,215.96571350097656,0.0,20.946,-1.11,64.40000000000012,0.6740373969078064
2024-05-24 13:30:00+00:00,194.62,195.38,195.64,193.26,651800,189.5001972625242,215.27438354492188,0.0,19.894,-0.36,64.04000000000012,0.0
2024-05-28 13:30:00+00:00,193.91,192.52,194.04,191.67,794900,188.883283734624,214.52618408203125,1.0,22.006,-2.86,61.18000000000012,0.0
2024-05-29 13:30:00+00:00,189.96,190.37,191.14,189.74,747400,188.33313863049983,213.82579040527344,1.0,23.456,-2.15,59.03000000000012,0.0
2024-05-30 13:30:00+00:00,185.25,180.25,185.53,179.76,1950600,188.0437786321796,213.20037841796875,1.0,32.95,-10.12,48.910000000000124,0.4513547122478485
2024-05-31 13:30:00+00:00,181.98,182.44,182.65,179.43,848700,188.1521702400929,212.71250915527344,0.0,30.273,-2.19,46.72000000000013,-0.7787083983421326
2024-06-03 13:30:00+00:00,183.9,184.24,184.4,181.84,755000,188.5081348945189,212.4342041015625,0.0,28.194,-1.8,44.92000000000013,0.7437127828598022
2024-06-04 13:30:00+00:00,184.0,184.22,184.99,183.23,470500,188.96229456188468,212.37548828125,1.0,28.155,-0.02,44.90000000000013,-0.8286553025245667
2024-06-05 13:30:00+00:00,186.17,188.75,188.78,185.37,697700,189.3899854841473,212.5000915527344,1.0,23.75,4.53,49.43000000000013,0.7764492630958557
2024-06-06 13:30:00+00:00,194.31,193.04,194.47,192.7,852100,189.551242780435,212.74224853515625,1.0,19.702,4.29,53.72000000000013,-0.5205422043800354
2024-06-07 13:30:00+00:00,191.73,191.1,192.33,190.91,512900,189.57001378863976,212.9889373779297,0.0,21.889,1.94,55.660000000000124,0.0
2024-06-10 13:30:00+00:00,188.83,190.24,190.52,188.76,456300,189.6950248139612,213.19488525390625,0.0,22.955,0.86,56.52000000000013,-0.8840888142585754
2024-06-11 13:30:00+00:00,187.19,188.74,189.55,186.4,1006300,189.8060856678005,213.40066528320312,0.0,24.661,1.5,58.02000000000013,0.0
2024-06-12 13:30:00+00:00,195.17,197.2,197.43,194.9,1325100,189.86617387684407,213.6137542724609,1.0,16.414,8.46,66.48000000000013,0.0
